,fecha,prov_residencia_persona_en_situacion_violencia,genero_persona_en_situacion_de_violencia,edad_persona_en_situacion_de_violencia,pais_nacimiento_persona_en_situacion_de_violencia,tipo_de_violencia_fisica,tipo_de_violencia_psicologica,tipo_de_violencia_sexual,tipo_de_violencia_economica_y_patrimonial,tipo_de_violencia_simbolica,tipo_de_violencia_domestica,modalidad_de_violencia_institucional,modalidad_de_violencia_laboral,modalidad_violencia_contra_libertad_reproductiva,modalidad_de_violencia_obstetrica,modalidad_de_violencia_mediatica,modalidad_de_violencia_otras,vinculo_con_la_persona_agresora,genero_de_la_persona_agresora
821,2022-01-13,Ciudad Autónoma de Buenos Aires,Mujer,31.0,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
822,2022-01-13,Ciudad Autónoma de Buenos Aires,Mujer,41.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
823,2022-01-13,Ciudad Autónoma de Buenos Aires,Mujer,60.0,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
824,2022-01-13,Buenos Aires,Mujer,44.0,Argentina,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
825,2022-01-13,Ciudad Autónoma de Buenos Aires,,39.0,Boliviana,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
826,2022-01-13,Ciudad Autónoma de Buenos Aires,Mujer,29.0,Argentina,Si,No,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
827,2022-01-13,Ciudad Autónoma de Buenos Aires,Mujer,28.0,Boliviana,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
828,2022-01-13,Ciudad Autónoma de Buenos Aires,Mujer,29.0,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
829,2022-01-13,Ciudad Autónoma de Buenos Aires,Mujer,40.0,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
830,2022-01-13,Ciudad Autónoma de Buenos Aires,Mujer,,,No,Si,No,No,Si,No,No,No,No,No,No,Si,Otro,
831,2022-01-13,Ciudad Autónoma de Buenos Aires,,,,No,Si,No,No,No,Si,No,No,No,No,No,No,Padre o tutor,
832,2022-01-14,Buenos Aires,Mujer,,,No,Si,No,No,No,No,No,No,No,No,No,No,Otro,
833,2022-01-14,Buenos Aires,Mujer,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,
834,2022-01-14,Buenos Aires,Mujer,28.0,Paraguaya,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
835,2022-01-14,Buenos Aires,Mujer,22.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
836,2022-01-14,Catamarca,Mujer,,,No,No,No,Si,No,Si,No,No,No,No,No,No,,
837,2022-01-14,Buenos Aires,Mujer,28.0,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,
838,2022-01-14,Buenos Aires,Mujer,42.0,Argentina,No,No,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
839,2022-01-14,Neuquén,Mujer,23.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
840,2022-01-14,Buenos Aires,Mujer,,Paraguaya,No,No,No,Si,No,Si,No,No,No,No,No,No,,
841,2022-01-14,Mendoza,Mujer,43.0,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
842,2022-01-14,La Rioja,Mujer,52.0,Argentina,Si,No,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,
843,2022-01-14,Tucumán,Mujer,32.0,Argentina,Si,No,No,No,No,Si,No,No,No,No,No,No,Ex pareja,
844,2022-01-14,Buenos Aires,Mujer,31.0,Argentina,Si,Si,No,Si,No,Si,Si,No,No,No,No,No,Ex pareja,Varon
845,2022-01-14,San Juan,Mujer,,,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,
846,2022-01-14,Buenos Aires,Mujer,,,No,No,No,Si,No,No,No,No,No,No,No,No,,
847,2022-01-14,Buenos Aires,Mujer,31.0,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
848,2022-01-14,Santa Fe,Mujer,33.0,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
849,2022-01-14,Mendoza,Mujer,18.0,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
850,2022-01-14,Entre Ríos,Mujer,45.0,,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
851,2022-01-14,Buenos Aires,Mujer,46.0,Boliviana,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
852,2022-01-14,Entre Ríos,Mujer,,,No,Si,No,Si,No,No,No,No,No,No,No,No,,
853,2022-01-14,Buenos Aires,Mujer,,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,
854,2022-01-14,Buenos Aires,Mujer,26.0,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
855,2022-01-14,Santa Fe,Mujer,26.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
856,2022-01-14,Buenos Aires,Mujer,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
857,2022-01-14,Chaco,Mujer,24.0,Argentina,Si,Si,No,Si,No,Si,Si,No,No,No,No,No,Ex pareja,Varon
858,2022-01-14,Entre Ríos,Mujer,32.0,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
859,2022-01-14,Formosa,Mujer,25.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
860,2022-01-14,Buenos Aires,Mujer,30.0,,No,Si,No,No,No,Si,No,No,No,No,No,No,Padre o tutor,Varon
861,2022-01-14,Buenos Aires,Mujer,31.0,Argentina,No,Si,No,No,No,No,No,No,No,No,No,No,Otro,Varon
862,2022-01-14,Buenos Aires,Mujer,38.0,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
863,2022-01-14,Buenos Aires,Mujer,38.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Otro familiar,Varon
864,2022-01-14,Buenos Aires,Mujer,59.0,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
865,2022-01-14,Buenos Aires,Mujer,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
866,2022-01-14,Buenos Aires,Mujer,49.0,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
867,2022-01-14,Buenos Aires,Mujer,33.0,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
868,2022-01-14,Buenos Aires,Mujer,38.0,Venezolana,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
869,2022-01-14,Buenos Aires,Mujer,,Argentina,Si,Si,No,Si,No,No,No,No,No,No,No,No,Otro,Varon
870,2022-01-14,Buenos Aires,Mujer,18.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
871,2022-01-14,Buenos Aires,Mujer,33.0,Argentina,No,Si,No,No,Si,No,No,No,No,No,No,No,Otro,Varon
872,2022-01-14,Buenos Aires,Mujer,,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
873,2022-01-14,Ciudad Autónoma de Buenos Aires,Mujer,70.0,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Otro familiar,Varon
874,2022-01-14,Ciudad Autónoma de Buenos Aires,Mujer,48.0,Argentina,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
875,2022-01-14,Buenos Aires,Mujer,27.0,Argentina,Si,No,No,No,No,Si,No,No,No,No,No,No,,Varon
876,2022-01-14,Ciudad Autónoma de Buenos Aires,Mujer,25.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
877,2022-01-14,Buenos Aires,Mujer,35.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
878,2022-01-14,Ciudad Autónoma de Buenos Aires,Mujer,24.0,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
879,2022-01-14,Ciudad Autónoma de Buenos Aires,Mujer,51.0,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
880,2022-01-14,Ciudad Autónoma de Buenos Aires,Mujer,29.0,Argentina,Si,No,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
881,2022-01-14,Buenos Aires,Mujer,27.0,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
882,2022-01-14,Ciudad Autónoma de Buenos Aires,Mujer,31.0,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
883,2022-01-14,Ciudad Autónoma de Buenos Aires,Mujer,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
884,2022-01-14,Ciudad Autónoma de Buenos Aires,Mujer,49.0,,No,Si,No,No,No,No,No,Si,No,No,No,No,Otro,Varon
885,2022-01-14,Ciudad Autónoma de Buenos Aires,Mujer,25.0,Paraguaya,Si,No,No,No,No,Si,No,No,No,No,No,No,,Varon
886,2022-01-15,Salta,Mujer,,,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
887,2022-01-15,Buenos Aires,Mujer,,,No,Si,No,Si,No,Si,No,No,No,No,No,No,Otro,Varon
888,2022-01-15,Buenos Aires,Mujer,46.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
889,2022-01-15,Buenos Aires,Mujer,27.0,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
890,2022-01-15,Buenos Aires,Mujer,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,
891,2022-01-15,Cordoba,Mujer,33.0,Argentina,Si,No,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
892,2022-01-15,Buenos Aires,Mujer,18.0,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
893,2022-01-15,Chaco,Mujer,35.0,,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
894,2022-01-15,Buenos Aires,Mujer,34.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
895,2022-01-15,Corrientes,Mujer,28.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
896,2022-01-15,Salta,Mujer,23.0,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
897,2022-01-15,Buenos Aires,Mujer,28.0,Boliviana,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
898,2022-01-15,Buenos Aires,Mujer,40.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
899,2022-01-15,San Luis,Transgenero,33.0,Argentina,Si,No,No,No,Si,Si,No,No,No,No,No,No,Otro familiar,Varon
900,2022-01-15,Ciudad Autónoma de Buenos Aires,Mujer,44.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
901,2022-01-15,San Juan,Mujer,29.0,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,
902,2022-01-15,Mendoza,Mujer,36.0,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
903,2022-01-15,Buenos Aires,Mujer,,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
904,2022-01-15,Jujuy,Mujer,54.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Otro familiar,Varon
905,2022-01-15,Santa Fe,Mujer,35.0,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
906,2022-01-15,Formosa,Mujer,26.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
907,2022-01-15,Buenos Aires,Mujer,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
908,2022-01-15,Entre Ríos,Mujer,,Argentina,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Pareja,Varon
909,2022-01-15,Buenos Aires,Mujer,,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
910,2022-01-15,Entre Ríos,Mujer,39.0,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
911,2022-01-15,San Juan,Mujer,46.0,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
912,2022-01-15,Buenos Aires,Mujer,36.0,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
913,2022-01-15,Tucumán,Mujer,20.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
914,2022-01-15,San Juan,Mujer,32.0,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
915,2022-01-15,Buenos Aires,Mujer,18.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
916,2022-01-15,Tucumán,Mujer,33.0,,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
917,2022-01-15,Buenos Aires,Mujer,43.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
918,2022-01-15,Buenos Aires,Mujer,49.0,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
919,2022-01-15,Buenos Aires,Mujer,,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,
920,2022-01-15,Tucumán,Mujer,37.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
921,2022-01-15,Tucumán,Mujer,,,No,Si,No,No,No,No,No,No,No,No,No,No,,
922,2022-01-15,Formosa,Mujer,30.0,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
923,2022-01-15,Buenos Aires,Mujer,39.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
924,2022-01-15,Río Negro,Mujer,25.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
925,2022-01-15,Santa Fe,Mujer,27.0,Argentina,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
926,2022-01-15,Formosa,Mujer,30.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
927,2022-01-15,Tucumán,Mujer,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,
928,2022-01-15,Mendoza,Mujer,21.0,Argentina,Si,Si,No,No,No,Si,Si,No,No,No,No,No,Ex pareja,Varon
929,2022-01-15,Buenos Aires,Mujer,21.0,Argentina,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
930,2022-01-15,Santa Fe,Mujer,30.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
931,2022-01-15,Buenos Aires,Mujer,33.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
932,2022-01-15,Santa Fe,Mujer,37.0,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,
933,2022-01-15,Buenos Aires,Mujer,40.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
934,2022-01-15,Río Negro,Mujer,26.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
935,2022-01-15,San Luis,Mujer,33.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
936,2022-01-15,Chaco,Mujer,22.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
937,2022-01-15,La Rioja,Mujer,35.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
938,2022-01-15,Entre Ríos,Mujer,25.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
939,2022-01-15,Tucumán,Mujer,18.0,,No,Si,Si,No,No,No,No,No,No,No,No,No,Otro,Varon
940,2022-01-15,Buenos Aires,Mujer,57.0,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
941,2022-01-15,Buenos Aires,Mujer,28.0,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
942,2022-01-15,Buenos Aires,Mujer,36.0,,Si,Si,Si,Si,Si,Si,No,No,Si,No,No,No,Ex pareja,Varon
943,2022-01-15,Buenos Aires,Mujer,,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
944,2022-01-15,Buenos Aires,Mujer,33.0,Paraguaya,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
945,2022-01-15,Buenos Aires,Mujer,38.0,,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
946,2022-01-15,Buenos Aires,Mujer,39.0,,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
947,2022-01-15,Buenos Aires,Mujer,37.0,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
948,2022-01-15,Buenos Aires,Mujer,25.0,,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
949,2022-01-15,Buenos Aires,Mujer,20.0,Argentina,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
950,2022-01-15,Buenos Aires,Mujer,20.0,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
951,2022-01-15,Buenos Aires,Mujer,18.0,,No,Si,Si,No,No,No,No,No,No,No,No,No,Superior jerarquico,Varon
952,2022-01-15,Buenos Aires,Mujer,46.0,,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
953,2022-01-15,Buenos Aires,Mujer,24.0,Argentina,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
954,2022-01-15,Buenos Aires,Mujer,33.0,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
955,2022-01-15,Buenos Aires,Mujer,26.0,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
956,2022-01-15,Buenos Aires,Mujer,,,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
957,2022-01-15,Buenos Aires,Mujer,,,No,Si,Si,No,No,No,No,No,No,No,No,No,Superior jerarquico,Varon
958,2022-01-15,Buenos Aires,Mujer,48.0,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
959,2022-01-15,Buenos Aires,Mujer,42.0,Brasileña,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
960,2022-01-15,Buenos Aires,Mujer,53.0,,No,Si,No,No,No,Si,No,No,No,No,No,No,Otro familiar,Varon
961,2022-01-15,Buenos Aires,Mujer,30.0,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
962,2022-01-15,Buenos Aires,Mujer,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
963,2022-01-15,Buenos Aires,Mujer,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
964,2022-01-15,Buenos Aires,Mujer,38.0,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
965,2022-01-15,Ciudad Autónoma de Buenos Aires,Mujer,,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
966,2022-01-15,Ciudad Autónoma de Buenos Aires,Mujer,,,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
967,2022-01-15,Ciudad Autónoma de Buenos Aires,Mujer,35.0,Venezolana,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
968,2022-01-15,Ciudad Autónoma de Buenos Aires,Mujer,65.0,,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Pareja,Varon
969,2022-01-15,Ciudad Autónoma de Buenos Aires,Mujer,47.0,,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
970,2022-01-15,Ciudad Autónoma de Buenos Aires,Mujer,29.0,,No,No,Si,No,No,No,No,No,No,No,No,Si,Otro,Varon
971,2022-01-15,Ciudad Autónoma de Buenos Aires,Mujer,55.0,Paraguaya,No,Si,Si,No,Si,No,No,Si,No,No,No,Si,Otro,Varon
972,2022-01-15,Ciudad Autónoma de Buenos Aires,Mujer,33.0,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
973,2022-01-15,Ciudad Autónoma de Buenos Aires,Mujer,65.0,,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
974,2022-01-15,Ciudad Autónoma de Buenos Aires,Mujer,37.0,,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
975,2022-01-15,Buenos Aires,Mujer,86.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,,Varon
976,2022-01-15,Ciudad Autónoma de Buenos Aires,,21.0,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,
977,2022-01-16,Mendoza,Mujer,24.0,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
978,2022-01-16,Buenos Aires,Mujer,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
979,2022-01-16,Cordoba,Mujer,25.0,Argentina,No,Si,Si,No,No,No,No,No,No,No,No,No,Otro,Varon
980,2022-01-16,Buenos Aires,Mujer,41.0,Argentina,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
981,2022-01-16,Buenos Aires,Mujer,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
982,2022-01-16,Buenos Aires,Mujer,46.0,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
983,2022-01-16,Buenos Aires,Mujer,44.0,,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
984,2022-01-16,San Juan,Mujer,24.0,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
985,2022-01-16,Buenos Aires,Mujer,44.0,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
986,2022-01-16,Cordoba,Mujer,45.0,,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
987,2022-01-16,Buenos Aires,Mujer,52.0,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
988,2022-01-16,San Juan,Mujer,,,No,Si,Si,No,No,Si,No,No,No,No,No,No,Padre o tutor,
989,2022-01-16,Buenos Aires,Mujer,33.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
990,2022-01-16,Buenos Aires,Mujer,37.0,Argentina,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Pareja,
991,2022-01-16,San Juan,Mujer,45.0,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
992,2022-01-16,Jujuy,Mujer,32.0,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
993,2022-01-16,Buenos Aires,Mujer,,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
994,2022-01-16,Buenos Aires,Mujer,36.0,Paraguaya,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
995,2022-01-16,Buenos Aires,Mujer,19.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
996,2022-01-16,Neuquén,Mujer,39.0,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
997,2022-01-16,Buenos Aires,Mujer,27.0,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
998,2022-01-16,Tucumán,Mujer,25.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
999,2022-01-16,Ciudad Autónoma de Buenos Aires,Mujer,31.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
1000,2022-01-16,Tucumán,Mujer,31.0,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
1001,2022-01-16,Buenos Aires,Mujer,35.0,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
1002,2022-01-16,Buenos Aires,Mujer,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
1003,2022-01-16,Buenos Aires,Mujer,41.0,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
1004,2022-01-16,Santa Fe,Mujer,41.0,Argentina,Si,Si,No,No,No,Si,Si,No,No,No,No,No,Ex pareja,Varon
1005,2022-01-16,Buenos Aires,Mujer,28.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
1006,2022-01-16,Salta,Mujer,32.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
1007,2022-01-16,Buenos Aires,Mujer,41.0,Argentina,Si,Si,No,Si,No,Si,Si,No,No,No,No,No,Ex pareja,Varon
1008,2022-01-16,San Luis,Mujer,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
1009,2022-01-16,Buenos Aires,Mujer,23.0,Argentina,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
1010,2022-01-16,Formosa,Mujer,46.0,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
1011,2022-01-16,Buenos Aires,Mujer,,Peruana,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
1012,2022-01-16,San Juan,Mujer,,,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
1013,2022-01-16,Buenos Aires,Mujer,44.0,Argentina,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Pareja,Varon
1014,2022-01-16,Buenos Aires,Mujer,38.0,Peruana,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
1015,2022-01-16,Buenos Aires,Mujer,38.0,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
1016,2022-01-16,Buenos Aires,Mujer,36.0,,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
1017,2022-01-16,Buenos Aires,Mujer,29.0,Argentina,Si,Si,Si,Si,Si,Si,No,No,Si,No,No,No,Pareja,Varon
1018,2022-01-16,Buenos Aires,Mujer,,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
1019,2022-01-16,Buenos Aires,Mujer,62.0,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Otro familiar,Varon
1020,2022-01-16,Buenos Aires,Mujer,60.0,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
1021,2022-01-16,Buenos Aires,Mujer,44.0,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Otro familiar,Varon
1022,2022-01-16,Buenos Aires,Mujer,28.0,,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
1023,2022-01-16,Buenos Aires,Mujer,47.0,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
